episode,step_raw,step_ema
311,300.0,299.6757606322995
312,300.0,299.6919726006845
313,300.0,299.7073739706503
314,300.0,299.72200527211777
315,300.0,299.73590500851185
316,300.0,299.74910975808626
317,300.0,299.76165427018196
318,300.0,299.77357155667283
319,300.0,299.7848929788392
320,300.0,299.79564832989723
321,300.0,299.8058659134024
322,300.0,299.81557261773224
323,300.0,299.82479398684563
324,300.0,299.8335542875033
325,300.0,299.84187657312816
326,300.0,299.8497827444717
327,300.0,299.85729360724815
328,300.0,299.86442892688575
329,300.0,299.87120748054144
